name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
IS-RagnheidurArnadottir,"Ragnheiður E., Árnadóttir",F,2013-05-23,"['member', 'minister']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-RagnheidurRikhardsdottir,"Ragnheiður, Ríkharðsdóttir",F,2014-09-09,['member'],['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-EygloHardardottir,"Eygló, Harðardóttir",F,2013-05-23,"['member', 'minister']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-GudmundurSteingrimsson,"Guðmundur, Steingrímsson",M,2014-09-09,['member'],['Björt framtíð'],['Centre'],['Unicameralism']
IS-ValgerdurBjarnadottir,"Valgerður, Bjarnadóttir",F,2014-09-09,['member'],['Samfylking'],['Centre-left'],['Unicameralism']
IS-VigdisHauksdottir,"Vigdís, Hauksdóttir",F,2014-09-09,['member'],['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-AsmundurDadason,"Ásmundur Einar, Daðason",M,2014-09-09,"['member', 'minister']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-RobertMarshall,"Róbert, Marshall",M,2014-09-09,['member'],['Björt framtíð'],['Centre'],['Unicameralism']
IS-SigridurIngadottir,"Sigríður Ingibjörg, Ingadóttir",F,2014-09-09,['member'],['Samfylking'],['Centre-left'],['Unicameralism']
IS-LiljaMagnusdottir,"Lilja Rafney, Magnúsdóttir",F,2014-09-09,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-OlinaTHorvardardottir,"Ólína Kjerúlf, Þorvarðardóttir",F,2015-01-22,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-OddnyHardardottir,"Oddný G., Harðardóttir",F,2014-09-09,['member'],['Samfylking'],['Centre-left'],['Unicameralism']
IS-UnnurKonradsdottir,"Unnur Brá, Konráðsdóttir",F,2014-09-09,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-GunnarSveinsson,"Gunnar Bragi, Sveinsson",M,2013-05-23,"['member', 'minister']","['Framsóknarflokkur', 'Miðflokkurinn']","['Centre to centre-right', 'Centre to centre-right']",['Unicameralism']
IS-MargretTryggvadottir,"Margrét, Tryggvadóttir",F,2018-11-02,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-SigurdurJohannsson,"Sigurður Ingi, Jóhannsson",M,2013-05-23,"['member', 'minister']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-BirgittaJonsdottir,"Birgitta, Jónsdóttir",F,2014-09-09,['member'],['Píratar'],['Pirate Party'],['Unicameralism']
IS-SigmundurGunnlaugsson,"Sigmundur Davíð, Gunnlaugsson",M,2013-05-23,"['member', 'minister']","['Framsóknarflokkur', 'Miðflokkurinn']","['Centre to centre-right', 'Centre to centre-right']",['Unicameralism']
