name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
ES-JosepAntoniDurániLleida,"Josep Antoni, Durán Lleida",M,nan,['member'],['Convergència i Unió'],['Centre to centre-right'],['Lower house']
ES-JosepAntoniSantamaríaiMateo,"Josep Antoni, Santamaría Mateo",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JosepBorrellFontelles,"Josep, Borrell Fontelles",M,nan,"['member', 'minister']",['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JosepCastellsBaró,"Josep, Castells Baró",M,nan,[],[],[],[]
ES-JosepLluisGrauValles,"Josep Lluis, Grau Valles",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JosepMeliàiQues,"Josep, Melià Ques",M,nan,[],[],[],[]
ES-JosepPagèsiMassó,"Josep, Pagès Massó",M,nan,['member'],['Junts per Catalunya'],['Centre-right'],['Lower house']
ES-JosepPérezMoya,"Josep, Pérez Moya",M,nan,['member'],['Izquierda Plural'],['Left'],['Lower house']
ES-JosepSáncheziLlibre,"Josep, Sánchez Llibre",M,nan,['member'],['Convergència i Unió'],['Centre to centre-right'],['Lower house']
ES-JosepVendrellGardeñes,"Josep, Vendrell Gardeñes",M,nan,['member'],['En Comú Podem'],['Left'],['Lower house']
ES-JosuneGorospeElezcano,"Josune, Gorospe Elezcano",F,nan,['member'],['Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco'],['Centre'],['Lower house']
